,id,Time,Tweet,Processed_Tweets,tags
23454,1080574175398506511,2023-02-14 12:34:01+00:00,b'@margare00587959 @rwmalonemd ralphs incurable morbid obesity indicates an unacceptable taxing of natural resource... https://t.co/aleixjzcr8',b'ralphsincurablemorbidobesityindicatesunacceptabletaxingnaturalresource...,obesity
23455,108654139,2023-02-14 12:33:47+00:00,b'7th international conference on obesity and chronic diseases in june 2024 london https://t.co/pciji0wdel',b'thinternationalconferenceobesitychronicdiseasesjunelondon,obesity
23457,1279228962,2023-02-14 12:33:05+00:00,"b""latin america putting the brakes on obesity | nature's real health https://t.co/qq2dopgtnl""",b''latinamericaputtingbrakesobesity|nature'srealhealth,obesity
23458,742362534171291648,2023-02-14 12:32:11+00:00,b'@mongraalair @jones_brandon08 @sneako i think thats just abt obesity. cuz thats like 100cms which is borderline o... https://t.co/hdk4lapozv',b'thinkthatsabtobesity.cuzthatslikecmsborderline...,obesity
23460,1487387312711372801,2023-02-14 12:30:29+00:00,"b'rt @worldobesity: during the @who #eb152, member states renewed world obesitys official relation status and approved a new three-year work...'","b'rt:eb,memberstatesrenewedworldobesitysofficialrelationstatusapprovednewthree-yearwork...'",obesity
23462,1279228962,2023-02-14 12:29:22+00:00,"b""covid-19 yields more obesity &amp; deaths for americans | nature's real health https://t.co/mkbenrg3cb""",b''covid-yieldsobesity&amp;deathsamericans|nature'srealhealth,obesity
23463,1491633082197323776,2023-02-14 12:28:24+00:00,b'i approve of her choice not to procreate. obesity levels are high enough as it is. https://t.co/9qshbzyxxr https://t.co/pxij00tmev',b'approvechoiceprocreate.obesitylevelshighenough.,obesity
23467,86709660,2023-02-14 12:25:20+00:00,b'@osowxvyy might solve the obesity crisis tbf',b'mightsolveobesitycrisistbf',obesity
23468,1195785217618907136,2023-02-14 12:25:14+00:00,b'@bambiey57428487 @returnofrandyw @nasescobar316 dont you guys have the highest obesity rates in the country? lmfao.',b'dontguyshighestobesityratescountry?lmfao.',obesity
23471,1255395608,2023-02-14 12:24:30+00:00,"b'its pent up demand- patients with #obesity dont get care they need and deserve- after significant weight loss, pa... https://t.co/ov8ls2lbdw'","b'itspentdemand-patientsobesitydontgetcareneeddeserve-significantweightloss,pa...",obesity
23473,994242738676789249,2023-02-14 12:23:42+00:00,b'study hints healthier school lunch can reduce obesity https://t.co/jzou9q4hzs #science',b'studyhintshealthierschoollunchreduceobesityscience',obesity
23474,2375141887,2023-02-14 12:22:08+00:00,"b'rt @easoobesityecn: #eco2023 is 17-20th may in dublin  where we acknowledge the best obesity-related thesis. \n\n#eco2022 winner, @lm_tully...'","b'rt:eco-thmaydublinacknowledgebestobesity-relatedthesis.\n\necowinner,...'",obesity
23477,194043981,2023-02-14 12:19:47+00:00,b'@theonlyguru this is why we have an obesity crisis!',b'obesitycrisis!',obesity
23479,1298899221525880832,2023-02-14 12:17:13+00:00,b'@calleymeans semaglutide (obesity drug) could earn pharmaceutical companies more than $500 billion per year. \n\nit w... https://t.co/patyc2tdpe',b'semaglutide(obesitydrug)couldearnpharmaceuticalcompanies$billionperyear.\n\nitw...,obesity
23480,1603404722819547143,2023-02-14 12:17:09+00:00,b'keeping us away from obesity # # # the third black https://t.co/oqmpky42e7',b'keepingusawayobesitythirdblack,obesity
23483,593828632,2023-02-14 12:15:24+00:00,b'surprised they didnt throw wokeness out there as a reason for childhood obesity as well https://t.co/blmebzvscc',b'surpriseddidntthrowwokenessreasonchildhoodobesitywell,obesity
23485,1457785949048479746,2023-02-14 12:15:04+00:00,b'@msnbc the far lefts obsession with obesity is going mental',b'farleftsobsessionobesitygoingmental',obesity
23486,860260679739211776,2023-02-14 12:15:02+00:00,b'study hints healthier school lunch can reduce obesity https://t.co/hldash17v4',b'studyhintshealthierschoollunchreduceobesity,obesity
23487,63145991,2023-02-14 12:14:36+00:00,"b'""diagnosed with obesity""\n\nyou really gotta be ""diagnosed"" to know you have a problem?! \n\nfuck off @cbc and stop pr... https://t.co/huvjkxgjqp'",b'''diagnosedobesity''\n\nyoureallygotta``diagnosed''knowproblem?!\n\nfuckstoppr...,obesity
23489,876888048340021251,2023-02-14 12:13:16+00:00,"b""there's a dog obesity crisis in the united kingdom\nhttps://t.co/qcwew4vttm""",b'''sdogobesitycrisisunitedkingdom\n,obesity
23491,596763175,2023-02-14 12:11:32+00:00,b'rt @michaelalbertmd: i desperately want to redefine the disease of obesity as a clinical syndrome described by its biological underpinnings...',b'rt:desperatelywantredefinediseaseobesityclinicalsyndromedescribedbiologicalunderpinnings...',obesity
23493,718172778,2023-02-14 12:10:30+00:00,"b'find a person more knowledgeable &amp; experienced than moi re food addiction, weight loss, obesity &amp; psychology and i... https://t.co/hxmtbrdrt6'","b'findpersonknowledgeable&amp;experiencedmoifoodaddiction,weightloss,obesity&amp;psychology...",obesity
23494,1478445267871571971,2023-02-14 12:09:58+00:00,b'@graceomalley03 @gop and the shootings will continue to occur...bc you are blaming the wrong ppl. thats like blaming obesity on mcdonalds.',b'shootingscontinueoccur...bcblamingwrongppl.thatslikeblamingobesitymcdonalds.',obesity
23497,1954293848,2023-02-14 12:08:04+00:00,"b'as a group, people with #obesity are both discriminated against and deemed not eligible for bariatric surgery - los... https://t.co/krbazmobln'","b'asgroup,peopleobesitydiscriminateddeemedeligiblebariatricsurgery-los...",obesity
23499,1582840864761602075,2023-02-14 12:06:42+00:00,"b""rt @esendocrinology: find out how we're driving policy in europe through our ecas working groups on endocrine disruptors, obesity and cance...""","b''rt:find'redrivingpolicyeuropeecasworkinggroupsendocrinedisruptors,obesitycance...''",obesity
23500,1574421943687823364,2023-02-14 12:06:02+00:00,"b'@reasonable_meat @nimbusoflight @dopaminedrank obesity status, dude, chill\nthat guy can go back to his former shape... https://t.co/1x9fefmdt4'","b'obesitystatus,dude,chill\nthatguygobackformershape...",obesity
23501,133833171,2023-02-14 12:05:30+00:00,b'@rottenindenmark childhood obesity is being caused by cancel culture is what an ai bot fed nothing but fox headli... https://t.co/vfg8kgaaxh',b'childhoodobesitycausedcancelcultureaibotfednothingfoxheadli...,obesity
23503,1019178139937857536,2023-02-14 12:04:22+00:00,"b""@yurinotonline @nimbusoflight @dopaminedrank daydreaming is when you guess another person's obesity status?\nnot wha... https://t.co/weyiypmumv""",b''daydreamingguessanotherperson'sobesitystatus?\nnotwha...,obesity
23504,442068154,2023-02-14 12:03:45+00:00,b'physician views preview: can virtual care inflate gastric balloons prospects in obesity? https://t.co/fkziwqeo2q... https://t.co/0lu5nbf3in',b'physicianviewspreview:virtualcareinflategastricballoonsprospectsobesity?,obesity
23505,266656567,2023-02-14 12:03:09+00:00,"b'our children are eating too many packaged products high in sugars, fats and salt which are linked to obesity &amp; ncds... https://t.co/ruj2zxp2pg'","b'ourchildreneatingmanypackagedproductshighsugars,fatssaltlinkedobesity&amp;ncds...",obesity
23507,16334281,2023-02-14 12:01:43+00:00,b'loneliness is thought to be as dangerous for your health as obesity or substance abuse. it can have a direct impact... https://t.co/wffm0i3lmu',b'lonelinessthoughtdangeroushealthobesitysubstanceabuse.directimpact...,obesity
23509,566586378,2023-02-14 12:01:39+00:00,"b'@4bruce7 i do, much different from the world we live in now, less obesity then than now!!!!'","b',muchdifferentworldlive,lessobesity!!!!'",obesity
23510,883725686359379968,2023-02-14 12:01:39+00:00,"b'#dogs obesity is one of the most preventable issues with dogs, this may help https://t.co/dvpasicbpk https://t.co/g7wo4wdmkj'","b'dogsobesityonepreventableissuesdogs,mayhelp",obesity
23511,214404702,2023-02-14 12:01:38+00:00,"b'during the @who #eb152, member states renewed world obesitys official relation status and approved a new three-yea... https://t.co/dcbp74wlaq'","b'duringeb,memberstatesrenewedworldobesitysofficialrelationstatusapprovednewthree-yea...",obesity
23512,1145697686139658241,2023-02-14 12:01:37+00:00,"b""just 18 days to go until #worldobesityday \n\nget involved and share your stories, publications, events and '' for... https://t.co/ayz4a5fayk""","b''daysgoworldobesityday\n\ngetinvolvedsharestories,publications,events``...",obesity
23513,526972944,2023-02-14 12:01:03+00:00,b'rt @fortunemagazine: a 2010 federal law that boosted nutrition standards for school meals may have begun to help slow the rise in obesity a...',b'rt:federallawboostednutritionstandardsschoolmealsmaybegunhelpslowriseobesity...',obesity
23514,221055586,2023-02-14 12:00:43+00:00,"b""find out how we're driving policy in europe through our ecas working groups on endocrine disruptors, obesity and ca... https://t.co/3ikvpq4etv""","b''find'redrivingpolicyeuropeecasworkinggroupsendocrinedisruptors,obesityca...",obesity
23515,2677219700,2023-02-14 12:00:28+00:00,"b'congrats to the eating and weight disorders, studies on anorexia, bulimia &amp; obesity journal for hitting the 75%... https://t.co/eg3hfifojd'","b'congratseatingweightdisorders,studiesanorexia,bulimia&amp;obesityjournalhitting%...",obesity
23517,1019178139937857536,2023-02-14 11:59:48+00:00,"b'@yurinotonline @nimbusoflight @dopaminedrank you know obesity is only 5 more than overweight on the bmi, right?\n\nhe... https://t.co/2k31kvv1sk'","b'knowobesityoverweightbmi,right?\n\nhe...",obesity
23518,1518870105593155584,2023-02-14 11:59:41+00:00,"b'1+ billion people live with #obesity, impacting their #health &amp; well-being, and current treatments have high long-t... https://t.co/tfjjd4ouwh'","b'+billionpeopleliveobesity,impactinghealth&amp;well-being,currenttreatmentshighlong-t...",obesity
23519,1122390183100452864,2023-02-14 11:59:36+00:00,b'rt @meralkayikcoglu: #covid19 mortality is higher in counties where more than half of population has bmi&gt;25 #obesity @sabouretcardio @pabed...',b'rt:covidmortalityhighercountieshalfpopulationbmi&gt;obesity...',obesity
23520,1954293848,2023-02-14 11:59:11+00:00,b'jci - dual gut hormone receptor agonists for diabetes and obesity https://t.co/y13l0a7fbt',b'jci-dualguthormonereceptoragonistsdiabetesobesity,obesity
23522,1459168108225171460,2023-02-14 11:58:28+00:00,b'@jamesldowns i see so much research on obesity etc. its a shame that none of this is joined up.',b'seemuchresearchobesityetc.shamenonejoined.',obesity
23527,1069426446974808064,2023-02-14 11:53:35+00:00,b'@sentencetodebt explains the correlation between fujoshism and obesity',b'explainscorrelationfujoshismobesity',obesity
23528,1607236937512849408,2023-02-14 11:53:20+00:00,b'@ninaturner it might be a good thing if the cooks took a year off.  just imagine how quick obesity in america would... https://t.co/b77d9lkt6s',b'mightgoodthingcookstookyear.imaginequickobesityamericawould...,obesity
23529,1954293848,2023-02-14 11:53:07+00:00,"b'rt @ameracadpeds: dr. sandra hassink, one of the authors of aaps new guidelines on treating children with obesity, spoke to @nymag about t...'","b'rt:dr.sandrahassink,oneauthorsaapsnewguidelinestreatingchildrenobesity,spoke...'",obesity
23530,2785222450,2023-02-14 11:53:00+00:00,b'#wheelchair market to rise to us$ 7.9 bn during forecast to 2032. growing #obesity #epidemic driving rise of... https://t.co/se6etjs5ba',b'wheelchairmarketriseus$.bnforecast.growingobesityepidemicdrivingrise...,obesity
23531,1315984218577678337,2023-02-14 11:50:41+00:00,b'eating large portions of food is closely linked to excess body fat and obesity because your body gets more calories... https://t.co/azgeauroiq',b'eatinglargeportionsfoodcloselylinkedexcessbodyfatobesitybodygetscalories...,obesity
23532,1224891300622798849,2023-02-14 11:46:55+00:00,b'@djtinyshlong neither does your obesity its ok',b'neitherobesityok',obesity
23533,56487105,2023-02-14 11:46:47+00:00,b'china is the worst regime there is. say the people with the highest obesity rates in the world just to mention one... https://t.co/iimd6lbupp',b'chinaworstregime.saypeoplehighestobesityratesworldmentionone...,obesity
23534,1437459766914256896,2023-02-14 11:42:44+00:00,b'@quinndiamond1 this is not ass thats just obesity',b'assthatsobesity',obesity
23536,3960224413,2023-02-14 11:42:02+00:00,b'@joebiden leading in what? overdoses? childhood obesity? adult obesity? diabetes? deaths by heart attack?  yep we a... https://t.co/yuctxvm07q',b'leading?overdoses?childhoodobesity?adultobesity?diabetes?deathsheartattack?yep...,obesity
23537,1507427077833768982,2023-02-14 11:42:01+00:00,"b""cbc news changed the headline: [will canada follow the u.s.'s aggressive new approach to treat childhood obesity?]-... https://t.co/e7zjnxnpq6""",b''cbcnewschangedheadline:[canadafollowu.s.'saggressivenewapproachtreatchildhoodobesity?]-...,obesity
23538,1446870010228510727,2023-02-14 11:41:08+00:00,b'adults over 50 with obesity experience greater stress during the first year of covid https://t.co/amzv0ay6or  #info #healthforall',b'adultsobesityexperiencegreaterstressfirstyearcovidinfohealthforall',obesity
23539,1175628537249841152,2023-02-14 11:39:59+00:00,"b'our magazine has loads of great articles inside. being informed about overweight/,obesity from the experts on the f... https://t.co/thizdmuebn'","b'ourmagazineloadsgreatarticlesinside.informedoverweight/,obesityexpertsf...",obesity
23540,331672974,2023-02-14 11:39:13+00:00,b'rt @dr_ellie: such a sensible discussion with @cherryhealey @thejeremyvine and @cristo_radio about #obesity and #wegovy\n\nlots of experience...',b'rt:sensiblediscussionobesitywegovy\n\nlotsexperience...',obesity
23541,1362805552162701314,2023-02-14 11:35:35+00:00,"b'rt @jeffgilchrist: - mental health disorders (limited to: mood disorders, including depression; schizophrenia spectrum disorders)\n- obesity...'","b'rt:-mentalhealthdisorders(limited:mooddisorders,includingdepression;schizophreniaspectrumdisorders)\n-obesity...'",obesity
23542,713248940,2023-02-14 11:33:56+00:00,b'rt @connconnection: need to read some pleadings later! is obesity a disability? ct case could decide https://t.co/riodvxs3qg',b'rt:needreadpleadingslater!obesitydisability?ctcasecoulddecide,obesity
23543,555394526,2023-02-14 11:33:46+00:00,b'@laurabuchananmd care to estimate how many of those 10 hours are devoted to obesity drugs and bariatric surgery?',b'careestimatemanyhoursdevotedobesitydrugsbariatricsurgery?',obesity
23544,20090273,2023-02-14 11:33:28+00:00,b'study hints healthier school lunch can reduce obesity https://t.co/qx5y4sg1wi https://t.co/wuxirpnr18',b'studyhintshealthierschoollunchreduceobesity,obesity
23545,1511833839529873410,2023-02-14 11:33:20+00:00,b'@noticebored @maisonbelle19 @concernsb276 @chelseahandler shes better off not passing her obesity gene on to other... https://t.co/z4sgrprlv6',b'shesbetterpassingobesitygene...,obesity
23546,1511833839529873410,2023-02-14 11:30:47+00:00,"b'@maisonbelle19 @noticebored @legitbrittfl @chelseahandler passing on the laziness, the obesity, the lack of self wo... https://t.co/vyw9g7sq8r'","b'passinglaziness,obesity,lackselfwo...",obesity
