,id,Time,Tweet,tags,pre,words
3150,478826292,2023-02-14 18:08:38+00:00,b'@drgonzo123 @rexchapman todays #gop. the cause of an anxiety epidemic in our children. \n\nthey want to harden schoo... https://t.co/lbbeov5l4r',anxiety,b todays the cause of an anxiety epidemic in our children n nthey want to harden schoo,"['b', 'todays', 'the', 'cause', 'of', 'an', 'anxiety', 'epidemic', 'in', 'our', 'children', 'n', 'nthey', 'want', 'to', 'harden', 'schoo']"
3151,1279729047249928192,2023-02-14 18:08:31+00:00,"b'hoodie aur dil dene ki baat hui thi, yeh to stress aur anxiety de gaye.'",anxiety,b hoodie aur dil dene ki baat hui thi yeh to stress aur anxiety de gaye,"['b', 'hoodie', 'aur', 'dil', 'dene', 'ki', 'baat', 'hui', 'thi', 'yeh', 'to', 'stress', 'aur', 'anxiety', 'de', 'gaye']"
3152,1260404047879733249,2023-02-14 18:08:30+00:00,"b""having anxiety sucks ass. i'm sitting in my car, 20 minutes before i donate cause i'm worried my heart rate will be... https://t.co/chtp37qyxe""",anxiety,b having anxiety sucks ass i m sitting in my car 20 minutes before i donate cause i m worried my heart rate will be,"['b', 'having', 'anxiety', 'sucks', 'ass', 'i', 'm', 'sitting', 'in', 'my', 'car', '20', 'minutes', 'before', 'i', 'donate', 'cause', 'i', 'm', 'worried', 'my', 'heart', 'rate', 'will', 'be']"
3153,4891648567,2023-02-14 18:08:29+00:00,b'my anxiety could murder a whole fucking room today.',anxiety,b my anxiety could murder a whole fucking room today,"['b', 'my', 'anxiety', 'could', 'murder', 'a', 'whole', 'fucking', 'room', 'today']"
3154,1018664842448789505,2023-02-14 18:08:28+00:00,"b""@lakotaman1 i do. i used to be a cashier at a large store. i had tremendous anxiety daily,  that i'd have to fall t... https://t.co/8i1a9deg4z""",anxiety,b i do i used to be a cashier at a large store i had tremendous anxiety daily that i d have to fall t,"['b', 'i', 'do', 'i', 'used', 'to', 'be', 'a', 'cashier', 'at', 'a', 'large', 'store', 'i', 'had', 'tremendous', 'anxiety', 'daily', 'that', 'i', 'd', 'have', 'to', 'fall', 't']"
3155,863153017893380096,2023-02-14 18:08:25+00:00,b'the anxiety i get studying this shit is crazyy',anxiety,b the anxiety i get studying this shit is crazyy,"['b', 'the', 'anxiety', 'i', 'get', 'studying', 'this', 'shit', 'is', 'crazyy']"
3156,1296888886019403776,2023-02-14 18:08:25+00:00,b'the anxiety i get here? its not okay and its unhealthy',anxiety,b the anxiety i get here its not okay and its unhealthy,"['b', 'the', 'anxiety', 'i', 'get', 'here', 'its', 'not', 'okay', 'and', 'its', 'unhealthy']"
3157,2636535795,2023-02-14 18:08:24+00:00,b'i wish i had the confidence in myself to ask someone to dinner or something on valentines day. instead ill just take my anxiety to @wendys',anxiety,b i wish i had the confidence in myself to ask someone to dinner or something on valentines day instead ill just take my anxiety to,"['b', 'i', 'wish', 'i', 'had', 'the', 'confidence', 'in', 'myself', 'to', 'ask', 'someone', 'to', 'dinner', 'or', 'something', 'on', 'valentines', 'day', 'instead', 'ill', 'just', 'take', 'my', 'anxiety', 'to']"
3158,922011,2023-02-14 18:08:22+00:00,"b""@moshehp honestly, havent felt the anxiety yet, i don't drive too far and if i go anywhere far, i plan out an ea charger""",anxiety,b honestly havent felt the anxiety yet i don t drive too far and if i go anywhere far i plan out an ea charger,"['b', 'honestly', 'havent', 'felt', 'the', 'anxiety', 'yet', 'i', 'don', 't', 'drive', 'too', 'far', 'and', 'if', 'i', 'go', 'anywhere', 'far', 'i', 'plan', 'out', 'an', 'ea', 'charger']"
3159,478826292,2023-02-14 18:08:18+00:00,b'@jemelehill @rexchapman todays #gop. the cause of an anxiety epidemic in our children. \n\nthey want to harden schoo... https://t.co/mjoihmukbq',anxiety,b todays the cause of an anxiety epidemic in our children n nthey want to harden schoo,"['b', 'todays', 'the', 'cause', 'of', 'an', 'anxiety', 'epidemic', 'in', 'our', 'children', 'n', 'nthey', 'want', 'to', 'harden', 'schoo']"
3160,1394119432562089987,2023-02-14 18:08:14+00:00,"b'when thinking about life, remember this: no amount of guilt can change the past and no amount of anxiety can change the future.'",anxiety,b when thinking about life remember this no amount of guilt can change the past and no amount of anxiety can change the future,"['b', 'when', 'thinking', 'about', 'life', 'remember', 'this', 'no', 'amount', 'of', 'guilt', 'can', 'change', 'the', 'past', 'and', 'no', 'amount', 'of', 'anxiety', 'can', 'change', 'the', 'future']"
3161,783676451044360192,2023-02-14 18:08:13+00:00,b'new anxiety unlocked: going out in public high as fuck listening to heavy metal with my sunglasses on and then not... https://t.co/g3aowkqnrr',anxiety,b new anxiety unlocked going out in public high as fuck listening to heavy metal with my sunglasses on and then not,"['b', 'new', 'anxiety', 'unlocked', 'going', 'out', 'in', 'public', 'high', 'as', 'fuck', 'listening', 'to', 'heavy', 'metal', 'with', 'my', 'sunglasses', 'on', 'and', 'then', 'not']"
3162,161839627,2023-02-14 18:08:12+00:00,b'my social anxiety went through the roof watching this i graduated with only 60 something kids in my class  https://t.co/m13dmqnpqm',anxiety,b my social anxiety went through the roof watching this i graduated with only 60 something kids in my class,"['b', 'my', 'social', 'anxiety', 'went', 'through', 'the', 'roof', 'watching', 'this', 'i', 'graduated', 'with', 'only', '60', 'something', 'kids', 'in', 'my', 'class']"
3163,1173059074189144066,2023-02-14 18:08:10+00:00,b'@tegridyhaver @thenbacentral @dimeuproxx i dont know how much we can blame anxiety. i have viscous anxiety and alt... https://t.co/uexvdixuw4',anxiety,b i dont know how much we can blame anxiety i have viscous anxiety and alt,"['b', 'i', 'dont', 'know', 'how', 'much', 'we', 'can', 'blame', 'anxiety', 'i', 'have', 'viscous', 'anxiety', 'and', 'alt']"
3164,1502808285300375559,2023-02-14 18:08:07+00:00,b'isnt it crazy how quick a good mood turns to anxiety fuck my life',anxiety,b isnt it crazy how quick a good mood turns to anxiety fuck my life,"['b', 'isnt', 'it', 'crazy', 'how', 'quick', 'a', 'good', 'mood', 'turns', 'to', 'anxiety', 'fuck', 'my', 'life']"
3165,1546508052844666881,2023-02-14 18:08:05+00:00,"b""/ anxiety hour because i have a headache rn\ni'll do replies in the morning, sorry for the delay """,anxiety,b anxiety hour because i have a headache rn ni ll do replies in the morning sorry for the delay,"['b', 'anxiety', 'hour', 'because', 'i', 'have', 'a', 'headache', 'rn', 'ni', 'll', 'do', 'replies', 'in', 'the', 'morning', 'sorry', 'for', 'the', 'delay']"
3166,572114335,2023-02-14 18:07:51+00:00,b'the line at party city for heart shaped balloons is giving me anxiety  ',anxiety,b the line at party city for heart shaped balloons is giving me anxiety,"['b', 'the', 'line', 'at', 'party', 'city', 'for', 'heart', 'shaped', 'balloons', 'is', 'giving', 'me', 'anxiety']"
3167,2404158013,2023-02-14 18:07:45+00:00,b'i genuinely get friggin anxiety trying to parallel park in asian areas because if i hit any of these mans car theyre going to chase me ',anxiety,b i genuinely get friggin anxiety trying to parallel park in asian areas because if i hit any of these mans car theyre going to chase me,"['b', 'i', 'genuinely', 'get', 'friggin', 'anxiety', 'trying', 'to', 'parallel', 'park', 'in', 'asian', 'areas', 'because', 'if', 'i', 'hit', 'any', 'of', 'these', 'mans', 'car', 'theyre', 'going', 'to', 'chase', 'me']"
3168,775573929343594496,2023-02-14 18:07:36+00:00,"b'heropon help melly with anxiety, and melly feel better! please remember to let others help you, and help others too!'",anxiety,b heropon help melly with anxiety and melly feel better please remember to let others help you and help others too,"['b', 'heropon', 'help', 'melly', 'with', 'anxiety', 'and', 'melly', 'feel', 'better', 'please', 'remember', 'to', 'let', 'others', 'help', 'you', 'and', 'help', 'others', 'too']"
3169,1063814641233481728,2023-02-14 18:07:28+00:00,b'@rei_joonbtiddie pretty depressed actually with major anxiety disorder',anxiety,b joonbtiddie pretty depressed actually with major anxiety disorder,"['b', 'joonbtiddie', 'pretty', 'depressed', 'actually', 'with', 'major', 'anxiety', 'disorder']"
3170,1444973423785037824,2023-02-14 18:07:26+00:00,b'i have sm@anxiety',anxiety,b i have sm@anxiety,"['b', 'i', 'have', 'sm', 'anxiety']"
3171,478826292,2023-02-14 18:07:21+00:00,b'@jbendery todays #gop. the cause of an anxiety epidemic in our children. \n\nthey want to harden schools. \n\ngop is f... https://t.co/ckhlablc47',anxiety,b todays the cause of an anxiety epidemic in our children n nthey want to harden schools n ngop is f,"['b', 'todays', 'the', 'cause', 'of', 'an', 'anxiety', 'epidemic', 'in', 'our', 'children', 'n', 'nthey', 'want', 'to', 'harden', 'schools', 'n', 'ngop', 'is', 'f']"
3172,4508633114,2023-02-14 18:07:20+00:00,"b""@kaoticalex i use to take setraline for a good amount of years, it's pretty good for high anxiety, depression or ot... https://t.co/foubdvgqb3""",anxiety,b i use to take setraline for a good amount of years it s pretty good for high anxiety depression or ot,"['b', 'i', 'use', 'to', 'take', 'setraline', 'for', 'a', 'good', 'amount', 'of', 'years', 'it', 's', 'pretty', 'good', 'for', 'high', 'anxiety', 'depression', 'or', 'ot']"
3173,1573754392146108417,2023-02-14 18:07:16+00:00,b'tbh her attitude probably has more to do with rampant zoomer social anxiety than anything else',anxiety,b tbh her attitude probably has more to do with rampant zoomer social anxiety than anything else,"['b', 'tbh', 'her', 'attitude', 'probably', 'has', 'more', 'to', 'do', 'with', 'rampant', 'zoomer', 'social', 'anxiety', 'than', 'anything', 'else']"
3174,917499194432253952,2023-02-14 18:07:11+00:00,b'my anxiety has officially peaked ',anxiety,b my anxiety has officially peaked,"['b', 'my', 'anxiety', 'has', 'officially', 'peaked']"
3175,1538516545986613248,2023-02-14 18:07:10+00:00,b'anxiety of missing out on summer naps...',anxiety,b anxiety of missing out on summer naps,"['b', 'anxiety', 'of', 'missing', 'out', 'on', 'summer', 'naps']"
3176,1305149343855341568,2023-02-14 18:06:56+00:00,"b'unwittingly\nin a way that is done without knowing or planning\n\ni apologize for any anxiety which i may, unwittingly, have caused.'",anxiety,b unwittingly nin a way that is done without knowing or planning n ni apologize for any anxiety which i may unwittingly have caused,"['b', 'unwittingly', 'nin', 'a', 'way', 'that', 'is', 'done', 'without', 'knowing', 'or', 'planning', 'n', 'ni', 'apologize', 'for', 'any', 'anxiety', 'which', 'i', 'may', 'unwittingly', 'have', 'caused']"
3177,1523423639269302272,2023-02-14 18:06:54+00:00,b'anxiety ho rahi ha ab ',anxiety,b anxiety ho rahi ha ab,"['b', 'anxiety', 'ho', 'rahi', 'ha', 'ab']"
3178,3121932508,2023-02-14 18:06:42+00:00,b'you can manage &amp; overcome anxiety\nyou can manage overthinking &amp; panic with the right tools that suit your needs.... https://t.co/h7ilgm5wbn',anxiety,b you can manage amp overcome anxiety nyou can manage overthinking amp panic with the right tools that suit your needs,"['b', 'you', 'can', 'manage', 'amp', 'overcome', 'anxiety', 'nyou', 'can', 'manage', 'overthinking', 'amp', 'panic', 'with', 'the', 'right', 'tools', 'that', 'suit', 'your', 'needs']"
3179,1308804412811472898,2023-02-14 18:06:39+00:00,b'@bayerncutiepie did you wake up early or you felt anxiety ?',anxiety,b did you wake up early or you felt anxiety,"['b', 'did', 'you', 'wake', 'up', 'early', 'or', 'you', 'felt', 'anxiety']"
3180,1344208914427097088,2023-02-14 18:06:35+00:00,b'yall my anxiety sky rocketed istg i need to get tickets',anxiety,b yall my anxiety sky rocketed istg i need to get tickets,"['b', 'yall', 'my', 'anxiety', 'sky', 'rocketed', 'istg', 'i', 'need', 'to', 'get', 'tickets']"
3181,4756293383,2023-02-14 18:06:35+00:00,"b'@uaptheory @anth_bro follow up, then why do some people experience extremely negative side effects like paranoia and anxiety?'",anxiety,b bro follow up then why do some people experience extremely negative side effects like paranoia and anxiety,"['b', 'bro', 'follow', 'up', 'then', 'why', 'do', 'some', 'people', 'experience', 'extremely', 'negative', 'side', 'effects', 'like', 'paranoia', 'and', 'anxiety']"
3182,1568060951252828161,2023-02-14 18:06:27+00:00,"b'@thelawofwork strong indictment of public anxiety over who might replace him, as well. very few high profile resign... https://t.co/qsitpkhyo8'",anxiety,b strong indictment of public anxiety over who might replace him as well very few high profile resign,"['b', 'strong', 'indictment', 'of', 'public', 'anxiety', 'over', 'who', 'might', 'replace', 'him', 'as', 'well', 'very', 'few', 'high', 'profile', 'resign']"
3183,4444823547,2023-02-14 18:06:22+00:00,b'@dglaucomflecken @4thecenter yes! i loved our local peds office and now im a ball of anxiety when i need to have m... https://t.co/bcey5dhrqi',anxiety,b yes i loved our local peds office and now im a ball of anxiety when i need to have m,"['b', 'yes', 'i', 'loved', 'our', 'local', 'peds', 'office', 'and', 'now', 'im', 'a', 'ball', 'of', 'anxiety', 'when', 'i', 'need', 'to', 'have', 'm']"
3184,59118219,2023-02-14 18:06:17+00:00,b'rt @triangleorg: this week is teen suicide prevention week (12-19 february 2023) &amp; the south african depression and anxiety group is encour...',anxiety,b rt this week is teen suicide prevention week 12 19 february 2023 amp the south african depression and anxiety group is encour,"['b', 'rt', 'this', 'week', 'is', 'teen', 'suicide', 'prevention', 'week', '12', '19', 'february', '2023', 'amp', 'the', 'south', 'african', 'depression', 'and', 'anxiety', 'group', 'is', 'encour']"
3185,1537779140979576832,2023-02-14 18:06:09+00:00,"b'@nkemchor_ is like the fear and anxiety has really gotten to them, why are they always stammered or gaffed when on... https://t.co/tfs4im3ohj'",anxiety,b is like the fear and anxiety has really gotten to them why are they always stammered or gaffed when on,"['b', 'is', 'like', 'the', 'fear', 'and', 'anxiety', 'has', 'really', 'gotten', 'to', 'them', 'why', 'are', 'they', 'always', 'stammered', 'or', 'gaffed', 'when', 'on']"
3186,752693920895688704,2023-02-14 18:05:57+00:00,"b""stan the nya hisses due to anxiety, he's sorry""",anxiety,b stan the nya hisses due to anxiety he s sorry,"['b', 'stan', 'the', 'nya', 'hisses', 'due', 'to', 'anxiety', 'he', 's', 'sorry']"
3187,811799630174240768,2023-02-14 18:05:55+00:00,b'anxiety sucks.',anxiety,b anxiety sucks,"['b', 'anxiety', 'sucks']"
3188,54305638,2023-02-14 18:05:48+00:00,b'the way i act on the net you would never guess i got social anxiety in real life ',anxiety,b the way i act on the net you would never guess i got social anxiety in real life,"['b', 'the', 'way', 'i', 'act', 'on', 'the', 'net', 'you', 'would', 'never', 'guess', 'i', 'got', 'social', 'anxiety', 'in', 'real', 'life']"
3189,1055163802700967937,2023-02-14 18:05:48+00:00,b'@fineslines maam.... i know lol. i could be watching the walking dead with someone rn but social anxiety ruined everything',anxiety,b maam i know lol i could be watching the walking dead with someone rn but social anxiety ruined everything,"['b', 'maam', 'i', 'know', 'lol', 'i', 'could', 'be', 'watching', 'the', 'walking', 'dead', 'with', 'someone', 'rn', 'but', 'social', 'anxiety', 'ruined', 'everything']"
3190,966921443085762560,2023-02-14 18:05:47+00:00,b'starting murals give me bad anxiety. day 1 is the absolute worst. but i continue to do them  wish me luck!',anxiety,b starting murals give me bad anxiety day 1 is the absolute worst but i continue to do them wish me luck,"['b', 'starting', 'murals', 'give', 'me', 'bad', 'anxiety', 'day', '1', 'is', 'the', 'absolute', 'worst', 'but', 'i', 'continue', 'to', 'do', 'them', 'wish', 'me', 'luck']"
