,Tweet,Flag,Tags,prep
722,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
723,b'@portgasdkillua @recehtapisayng adakah diabetes krn penyuka gula pasif? xixixi',1,diabetes,portgasdkillua recehtapisayng adakah diabet krn penyuka gula pasif xixixi
724,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
725,b'#prediabetes #diabetes #mrendocrine #dohaqatar #loseweight  #turkishhospital\nhttps://t.co/jFqDcyACgd',1,diabetes,prediabet diabet mrendocrin dohaqatar loseweight turkishhospit nhttp jfqdcyacgd
726,b'Had all 4 of these symptoms before being diagnosed with Diabetes in 1996 @DiabetesUK https://t.co/BihVl8iXPm',1,Diabetes,symptom diagnos diabet diabetesuk http bihvl ixpm
727,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
728,"b'RT @VICTORSILVES63: LA DIABETES Y LOS F\xc3\x81RMACOS : \nLa diabetes no es una enfermedad cr\xc3\xb3nica, los f\xc3\xa1rmacos la convierten en cr\xc3\xb3nica.\nLa diabe\xe2\x80\xa6'",1,DIABETES,rt victorsilv la diabet lo xc rmaco nla diabet es una enfermedad cr xc xb nica lo xc xa rmaco la convierten en cr xc xb nica nla diab xe xa
729,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
730,b'@sabiondito @exchichero As\xc3\xad le dices a la gente con c\xc3\xa1ncer o diabetes? \xf0\x9f\x99\x84',1,diabetes,sabiondito exchichero xc xad le dice la gent con xc xa ncer diabet xf
731,b'RT @korysstorm: it\xe2\x80\x99s crazy how you can have a skincare routine down while someone else is acne free just from water &amp; body wash on the face',1,skincare,rt korysstorm xe crazi skincar routin acn free water amp bodi wash face
732,b'RT @DiabetesUK: Do you know the 4Ts of #T1Diabetes? They are:\n\n\xf0\x9f\x9a\xbd Toilet (needing a wee more)\n\xf0\x9f\x92\xa6 Thirsty\n\xf0\x9f\x98\xb4 Tired\n\xe2\xac\x87\xef\xb8\x8f Thinner\n\nIf you\xe2\x80\x99re alread\xe2\x80\xa6',1,Diabetes,rt diabetesuk diabet xf xbd toilet need wee xf xa thirsti xf xb tire xe xac xef xb thinner nif xe alread xe xa
733,b'RT @complicityharry: \xe2\x80\x9cTHE SUCKERS OMG\xe2\x80\x9d y\xe2\x80\x99all the diabetes didn\xe2\x80\x99t just disappear my guy still needs his fix',1,diabetes,rt complicityharri xe cthe sucker omg xe xe diabet didn xe disappear guy fix
734,"b'\xf0\x9f\x91\x9f#Typ2Diabetes und #Sport \xe2\x80\x93 geht das?\xf0\x9f\x8f\x83\n\xf0\x9f\x92\xa1Ja, wenn man wei\xc3\x9f wie man eine #Unterzuckerung verhindert!\n\n\xf0\x9f\x94\xb4Mehr Infos\xe2\x80\xa6 https://t.co/44wa2Vhw2C'",1,Diabetes,xf typ diabet und sport xe geht da xf xf xa ja wenn man wei xc wie man ein unterzuckerung verhindert xf xb mehr info xe xa http wa vhw
735,"b'People who sit for hours on end develop chronic diseases including diabetes, heart disease, dementia and several ty\xe2\x80\xa6 https://t.co/Lrj7erUoN3'",1,diabetes,peopl sit hour end develop chronic diseas includ diabet heart diseas dementia ty xe xa http lrj eruon
736,"b'@ksjintae yes indeed, i get the skincare you get the money'",1,skincare,ksjinta skincar money
737,"b""RT @gemmasbeadery: urgent : trans woman needs insulin!  \nY'all I have type 1 Diabetes and my student health insurance plan just changed. Th\xe2\x80\xa6""",1,Diabetes,rt gemmasbeaderi urgent tran woman insulin ny type diabet student health insur plan chang xe xa
738,b'RT @DiabetesUK: Do you know the 4Ts of #T1Diabetes? They are:\n\n\xf0\x9f\x9a\xbd Toilet (needing a wee more)\n\xf0\x9f\x92\xa6 Thirsty\n\xf0\x9f\x98\xb4 Tired\n\xe2\xac\x87\xef\xb8\x8f Thinner\n\nIf you\xe2\x80\x99re alread\xe2\x80\xa6',1,Diabetes,rt diabetesuk diabet xf xbd toilet need wee xf xa thirsti xf xb tire xe xac xef xb thinner nif xe alread xe xa
739,b'ppl on skincare twitter dragged me cause I aint know who august alsina is or however u spell it \xf0\x9f\x92\x80 https://t.co/gRogUSQhD8',1,skincare,ppl skincar twitter drag august alsina spell xf http grogusqhd
740,b'RT @txtorangthread: vitamin c serum for daily routine skincare\n\n- a thread - https://t.co/Ac92CgUFwQ',1,skincare,rt txtorangthread vitamin serum daili routin skincar thread http ac cgufwq
741,b'RT @belswen: nobody: \nliterally nobody: \nlocal skincare brand ingredients: niacinamide. niacinamide. niacinamide. niacinamide.',1,skincare,rt belswen nliter nlocal skincar brand ingredi niacinamid niacinamid niacinamid niacinamid
742,b'RT @DiabetesUK: Do you know the 4Ts of #T1Diabetes? They are:\n\n\xf0\x9f\x9a\xbd Toilet (needing a wee more)\n\xf0\x9f\x92\xa6 Thirsty\n\xf0\x9f\x98\xb4 Tired\n\xe2\xac\x87\xef\xb8\x8f Thinner\n\nIf you\xe2\x80\x99re alread\xe2\x80\xa6',1,Diabetes,rt diabetesuk diabet xf xbd toilet need wee xf xa thirsti xf xb tire xe xac xef xb thinner nif xe alread xe xa
743,b'RT @rhanytah: Skincare is so expensive whew \xf0\x9f\x98\xa5',1,Skincare,rt rhanytah skincar expens whew xf xa
744,b'RT @_MCRicardo_: Association between nut consumption &amp; cancer risk: a meta-analysis\n\nNuts intake is significantly associated w/the \xe2\xac\x87\xef\xb8\x8f of ca\xe2\x80\xa6',1,cancer,rt mcricardo associ nut consumpt amp cancer risk meta analysi nnut intak significantli xe xac xef xb xe xa
745,b'RT @dailycowo: Jadwal Skincare Buat Cowok!\n\nCocok untuk pemula yang baru mulai pake skincare. Dijamin anti dekil asalkan konsisten \xf0\x9f\x98\x8e\n\nSimak\xe2\x80\xa6',1,Skincare,rt dailycowo jadwal skincar buat cowok ncocok untuk pemula yang baru mulai pake skincar dijamin anti dekil asalkan konsisten xf nsimak xe xa
746,b'RT @skincare_media: \xef\xbc\x8f\n\xe6\x96\xb0\xe6\x98\xa5\xe3\x81\x8a\xe5\xb9\xb4\xe7\x8e\x89 #\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xb3\xe3\x83\x9a\xe3\x83\xbc\xe3\x83\xb3\xf0\x9f\x8e\x89\n\xef\xbc\xbc\n\n\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc&amp;\xe3\x83\xaa\xe3\x83\x84\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xa7\n\xe3\x81\x9f\xe3\x81\x91\xe3\x81\xae\xe3\x81\x93\xe3\x81\xae\xe9\x87\x8c \xe5\xb0\x8f\xe8\xa2\x8b23\xe8\xa2\x8b\xe3\x82\x92\xe3\x83\x97\xe3\x83\xac\xe3\x82\xbc\xe3\x83\xb3\xe3\x83\x88\xf0\x9f\x8e\x81\n\n\xe3\x80\x90\xe5\xbf\x9c\xe5\x8b\x9f\xe6\x96\xb9\xe6\xb3\x95\xe3\x80\x91\n\xe2\x91\xa0@skincare_media \xe3\x82\x92\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc\n\xe2\x91\xa1\xe3\x81\x93\xe3\x81\xae\xe6\x8a\x95\xe7\xa8\xbf\xe3\x82\x92RT\n\n1/17(\xe7\x81\xab)\xe3\x81\xbe\xe3\x81\xa7\xe6\xaf\x8e\xe6\x97\xa5\xe5\x8f\x82\xe5\x8a\xa0\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe2\x9c\xa8 https:/\xe2\x80\xa6',1,skincare,rt skincar media xef xbc xe xb xe xa xe xe xb xb xe xe xad xe xa xe xb xe xe xbc xe xb xf xef xbc xbc xe xe xa xe xad xe xbc amp xe xaa xe xe xa xe xbc xe xe xa xe xe xe xae xe xe xae xe xe xb xe xa xe xa xe xe xe xac xe xbc xe xb xe xf xe xe xbf xe xe xb xe xb xe xe xa skincar media xe xe xe xa xe xad xe xbc xe xa xe xe xae xe xe xa xbf xe rt xe xab xe xbe xe xa xe xaf xe xa xe xe xa xe xa xe xe xbe xe xe xa http xe xa
747,b'RT @inkmyafricaaa: My skincare line @arisbeautyskin has officially launched! Visit https://t.co/pt4iaxahQ4 \xf0\x9f\x8c\xbf https://t.co/GJolDAppaC',1,skincare,rt inkmyafricaaa skincar line arisbeautyskin offici launch visit http pt iaxahq xf xbf http gjoldappac
748,b'RT @DiabetesUK: Do you know the 4Ts of #T1Diabetes? They are:\n\n\xf0\x9f\x9a\xbd Toilet (needing a wee more)\n\xf0\x9f\x92\xa6 Thirsty\n\xf0\x9f\x98\xb4 Tired\n\xe2\xac\x87\xef\xb8\x8f Thinner\n\nIf you\xe2\x80\x99re alread\xe2\x80\xa6',1,Diabetes,rt diabetesuk diabet xf xbd toilet need wee xf xa thirsti xf xb tire xe xac xef xb thinner nif xe alread xe xa
749,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
750,b'RT @DiabetesUK: Do you know the 4Ts of #T1Diabetes? They are:\n\n\xf0\x9f\x9a\xbd Toilet (needing a wee more)\n\xf0\x9f\x92\xa6 Thirsty\n\xf0\x9f\x98\xb4 Tired\n\xe2\xac\x87\xef\xb8\x8f Thinner\n\nIf you\xe2\x80\x99re alread\xe2\x80\xa6',1,Diabetes,rt diabetesuk diabet xf xbd toilet need wee xf xa thirsti xf xb tire xe xac xef xb thinner nif xe alread xe xa
751,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
752,b'RT @korysstorm: it\xe2\x80\x99s crazy how you can have a skincare routine down while someone else is acne free just from water &amp; body wash on the face',1,skincare,rt korysstorm xe crazi skincar routin acn free water amp bodi wash face
753,b'@lalsakinol Skincare',1,Skincare,lalsakinol skincar
754,b'@kevinnbass The above has to be balanced with obesity &amp; diabetes &amp; other risk factors - some people may need to tak\xe2\x80\xa6 https://t.co/hBY7rfnPvZ',1,diabetes,kevinnbass balanc obes amp diabet amp risk factor peopl tak xe xa http hbi rfnpvz
755,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
756,b'RT @korysstorm: it\xe2\x80\x99s crazy how you can have a skincare routine down while someone else is acne free just from water &amp; body wash on the face',1,skincare,rt korysstorm xe crazi skincar routin acn free water amp bodi wash face
757,b'RT @EBBahboh: How to \xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\xaa\xe0\xb9\x88\xe0\xb8\xa7\xe0\xb8\x99\xe0\xb8\x9c\xe0\xb8\xaa\xe0\xb8\xa1 Skincare \xe0\xb9\x81\xe0\xb8\x9a\xe0\xb8\x9a Basic \xe0\xb8\x97\xe0\xb8\xb5\xe0\xb9\x88\xe0\xb8\x97\xe0\xb8\xb8\xe0\xb8\x81\xe0\xb8\x84\xe0\xb8\x99\xe0\xb9\x83\xe0\xb8\x8a\xe0\xb9\x89\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\n\xe0\xb8\xad\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb8\x99\xe0\xb8\x95\xe0\xb9\x88\xe0\xb8\xad\xe0\xb9\x83\xe0\xb8\x99\xe0\xb9\x80\xe0\xb8\x98\xe0\xb8\xa3\xe0\xb8\x94\xe0\xb9\x84\xe0\xb8\x94\xe0\xb9\x89\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb8\xa2 \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/IvnRIZjVLv',1,Skincare,rt ebbahboh xe xb xad xe xb xe xb xb xe xb xe xb xaa xe xb xe xb xa xe xb xe xb xe xb xaa xe xb xa skincar xe xb xe xb xe xb basic xe xb xe xb xb xe xb xe xb xe xb xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xe xb xad xe xb xe xb xb xe xb xe xb xe xb xe xb xad xe xb xe xb xe xb xe xb xe xb xa xe xb xe xb xe xb xe xb xe xb xe xb xa xe xb xa xf xf xbb xf xf xbb xf xf xbb xf xf xbb xf xf xbb http ivnrizjvlv
758,b'Ap bwt beli skincare yh?',1,skincare,ap bwt beli skincar yh
759,b'the facts about diabetes https://t.co/ydBcWKDPD6 utube diabetes 02:06',1,diabetes,fact diabet http ydbcwkdpd utub diabet
760,"b""RT @Kpop_Herald: Cha Eun-woo of @offclASTRO has been named the new face of @Dior Beauty's Capture Totale anti-aging skincare line. The bran\xe2\x80\xa6""",1,skincare,rt kpop herald cha eun woo offclastro name face dior beauti captur total anti age skincar line bran xe xa
761,"b""RT @Kpop_Herald: Cha Eun-woo of @offclASTRO has been named the new face of @Dior Beauty's Capture Totale anti-aging skincare line. The bran\xe2\x80\xa6""",1,skincare,rt kpop herald cha eun woo offclastro name face dior beauti captur total anti age skincar line bran xe xa
